work = .bss:0x81080000; // type:object size:0x9008 scope:local data:4byte
@eti_813315C0 = extabindex:0x813315C0; // type:object size:0xC scope:local hidden
@eti_813315CC = extabindex:0x813315CC; // type:object size:0xC scope:local hidden
@eti_813315D8 = extabindex:0x813315D8; // type:object size:0xC scope:local hidden
@eti_813315E4 = extabindex:0x813315E4; // type:object size:0xC scope:local hidden
@eti_813315F0 = extabindex:0x813315F0; // type:object size:0xC scope:local hidden
@eti_813315FC = extabindex:0x813315FC; // type:object size:0xC scope:local hidden
@eti_81331608 = extabindex:0x81331608; // type:object size:0xC scope:local hidden
@eti_81331614 = extabindex:0x81331614; // type:object size:0xC scope:local hidden
@eti_81331620 = extabindex:0x81331620; // type:object size:0xC scope:local hidden
@eti_8133162C = extabindex:0x8133162C; // type:object size:0xC scope:local hidden
@eti_81331638 = extabindex:0x81331638; // type:object size:0xC scope:local hidden
@eti_81331644 = extabindex:0x81331644; // type:object size:0xC scope:local hidden
@eti_81331650 = extabindex:0x81331650; // type:object size:0xC scope:local hidden
@eti_8133165C = extabindex:0x8133165C; // type:object size:0xC scope:local hidden
@eti_81331668 = extabindex:0x81331668; // type:object size:0xC scope:local hidden
@eti_81331674 = extabindex:0x81331674; // type:object size:0xC scope:local hidden
@eti_81331680 = extabindex:0x81331680; // type:object size:0xC scope:local hidden
@eti_8133168C = extabindex:0x8133168C; // type:object size:0xC scope:local hidden
@eti_81331698 = extabindex:0x81331698; // type:object size:0xC scope:local hidden
@eti_813316A4 = extabindex:0x813316A4; // type:object size:0xC scope:local hidden
@eti_813316B0 = extabindex:0x813316B0; // type:object size:0xC scope:local hidden
@eti_813316BC = extabindex:0x813316BC; // type:object size:0xC scope:local hidden
@eti_813316C8 = extabindex:0x813316C8; // type:object size:0xC scope:local hidden
@eti_813316D4 = extabindex:0x813316D4; // type:object size:0xC scope:local hidden
@eti_813316E0 = extabindex:0x813316E0; // type:object size:0xC scope:local hidden
@eti_813316EC = extabindex:0x813316EC; // type:object size:0xC scope:local hidden
@eti_813316F8 = extabindex:0x813316F8; // type:object size:0xC scope:local hidden
@eti_81331704 = extabindex:0x81331704; // type:object size:0xC scope:local hidden
@eti_81331710 = extabindex:0x81331710; // type:object size:0xC scope:local hidden
@eti_8133171C = extabindex:0x8133171C; // type:object size:0xC scope:local hidden
@eti_81331728 = extabindex:0x81331728; // type:object size:0xC scope:local hidden
@eti_81331734 = extabindex:0x81331734; // type:object size:0xC scope:local hidden
@eti_81331740 = extabindex:0x81331740; // type:object size:0xC scope:local hidden
@eti_8133174C = extabindex:0x8133174C; // type:object size:0xC scope:local hidden
@eti_81331758 = extabindex:0x81331758; // type:object size:0xC scope:local hidden
@eti_81331764 = extabindex:0x81331764; // type:object size:0xC scope:local hidden
@eti_81331770 = extabindex:0x81331770; // type:object size:0xC scope:local hidden
@eti_8133177C = extabindex:0x8133177C; // type:object size:0xC scope:local hidden
@eti_81331788 = extabindex:0x81331788; // type:object size:0xC scope:local hidden
@eti_81331794 = extabindex:0x81331794; // type:object size:0xC scope:local hidden
@eti_813317A0 = extabindex:0x813317A0; // type:object size:0xC scope:local hidden
@eti_813317AC = extabindex:0x813317AC; // type:object size:0xC scope:local hidden
@eti_813317B8 = extabindex:0x813317B8; // type:object size:0xC scope:local hidden
@eti_813317C4 = extabindex:0x813317C4; // type:object size:0xC scope:local hidden
@eti_813317D0 = extabindex:0x813317D0; // type:object size:0xC scope:local hidden
@eti_813317DC = extabindex:0x813317DC; // type:object size:0xC scope:local hidden
@eti_813317E8 = extabindex:0x813317E8; // type:object size:0xC scope:local hidden
@eti_813317F4 = extabindex:0x813317F4; // type:object size:0xC scope:local hidden
@eti_81331800 = extabindex:0x81331800; // type:object size:0xC scope:local hidden
@eti_8133180C = extabindex:0x8133180C; // type:object size:0xC scope:local hidden
@eti_81331818 = extabindex:0x81331818; // type:object size:0xC scope:local hidden
@eti_81331824 = extabindex:0x81331824; // type:object size:0xC scope:local hidden
@eti_81331830 = extabindex:0x81331830; // type:object size:0xC scope:local hidden
@eti_8133183C = extabindex:0x8133183C; // type:object size:0xC scope:local hidden
@eti_81331848 = extabindex:0x81331848; // type:object size:0xC scope:local hidden
@eti_81331854 = extabindex:0x81331854; // type:object size:0xC scope:local hidden
@eti_81331860 = extabindex:0x81331860; // type:object size:0xC scope:local hidden
@eti_8133186C = extabindex:0x8133186C; // type:object size:0xC scope:local hidden
@eti_81331878 = extabindex:0x81331878; // type:object size:0xC scope:local hidden
@eti_81331884 = extabindex:0x81331884; // type:object size:0xC scope:local hidden
@eti_81331890 = extabindex:0x81331890; // type:object size:0xC scope:local hidden
@eti_8133189C = extabindex:0x8133189C; // type:object size:0xC scope:local hidden
@eti_813318A8 = extabindex:0x813318A8; // type:object size:0xC scope:local hidden
@eti_813318B4 = extabindex:0x813318B4; // type:object size:0xC scope:local hidden
@eti_813318C0 = extabindex:0x813318C0; // type:object size:0xC scope:local hidden
@eti_813318CC = extabindex:0x813318CC; // type:object size:0xC scope:local hidden
@eti_813318D8 = extabindex:0x813318D8; // type:object size:0xC scope:local hidden
@eti_813318E4 = extabindex:0x813318E4; // type:object size:0xC scope:local hidden
@eti_813318F0 = extabindex:0x813318F0; // type:object size:0xC scope:local hidden
@eti_813318FC = extabindex:0x813318FC; // type:object size:0xC scope:local hidden
@eti_81331908 = extabindex:0x81331908; // type:object size:0xC scope:local hidden
@eti_81331914 = extabindex:0x81331914; // type:object size:0xC scope:local hidden
@eti_81331920 = extabindex:0x81331920; // type:object size:0xC scope:local hidden
@eti_8133192C = extabindex:0x8133192C; // type:object size:0xC scope:local hidden
@eti_81331938 = extabindex:0x81331938; // type:object size:0xC scope:local hidden
@eti_81331944 = extabindex:0x81331944; // type:object size:0xC scope:local hidden
@eti_81331950 = extabindex:0x81331950; // type:object size:0xC scope:local hidden
@eti_8133195C = extabindex:0x8133195C; // type:object size:0xC scope:local hidden
@eti_81331968 = extabindex:0x81331968; // type:object size:0xC scope:local hidden
@eti_81331974 = extabindex:0x81331974; // type:object size:0xC scope:local hidden
@eti_81331980 = extabindex:0x81331980; // type:object size:0xC scope:local hidden
@eti_8133198C = extabindex:0x8133198C; // type:object size:0xC scope:local hidden
@eti_81331998 = extabindex:0x81331998; // type:object size:0xC scope:local hidden
@eti_813319A4 = extabindex:0x813319A4; // type:object size:0xC scope:local hidden
@eti_813319B0 = extabindex:0x813319B0; // type:object size:0xC scope:local hidden
@eti_813319BC = extabindex:0x813319BC; // type:object size:0xC scope:local hidden
@eti_813319C8 = extabindex:0x813319C8; // type:object size:0xC scope:local hidden
@eti_813319D4 = extabindex:0x813319D4; // type:object size:0xC scope:local hidden
@eti_813319E0 = extabindex:0x813319E0; // type:object size:0xC scope:local hidden
@eti_813319EC = extabindex:0x813319EC; // type:object size:0xC scope:local hidden
@eti_813319F8 = extabindex:0x813319F8; // type:object size:0xC scope:local hidden
@eti_81331A04 = extabindex:0x81331A04; // type:object size:0xC scope:local hidden
@eti_81331A10 = extabindex:0x81331A10; // type:object size:0xC scope:local hidden
@eti_81331A1C = extabindex:0x81331A1C; // type:object size:0xC scope:local hidden
@eti_81331A28 = extabindex:0x81331A28; // type:object size:0xC scope:local hidden
@eti_81331A34 = extabindex:0x81331A34; // type:object size:0xC scope:local hidden
@eti_81331A40 = extabindex:0x81331A40; // type:object size:0xC scope:local hidden
@eti_81331A4C = extabindex:0x81331A4C; // type:object size:0xC scope:local hidden
@eti_81331A58 = extabindex:0x81331A58; // type:object size:0xC scope:local hidden
@eti_81331A64 = extabindex:0x81331A64; // type:object size:0xC scope:local hidden
@eti_81331A70 = extabindex:0x81331A70; // type:object size:0xC scope:local hidden
@eti_81331A7C = extabindex:0x81331A7C; // type:object size:0xC scope:local hidden
@eti_81331A88 = extabindex:0x81331A88; // type:object size:0xC scope:local hidden
@eti_81331A94 = extabindex:0x81331A94; // type:object size:0xC scope:local hidden
@eti_81331AA0 = extabindex:0x81331AA0; // type:object size:0xC scope:local hidden
@eti_81331AAC = extabindex:0x81331AAC; // type:object size:0xC scope:local hidden
@eti_81331AB8 = extabindex:0x81331AB8; // type:object size:0xC scope:local hidden
@eti_81331AC4 = extabindex:0x81331AC4; // type:object size:0xC scope:local hidden
@eti_81331AD0 = extabindex:0x81331AD0; // type:object size:0xC scope:local hidden
@eti_81331ADC = extabindex:0x81331ADC; // type:object size:0xC scope:local hidden
@eti_81331AE8 = extabindex:0x81331AE8; // type:object size:0xC scope:local hidden
@eti_81331AF4 = extabindex:0x81331AF4; // type:object size:0xC scope:local hidden
@eti_81331B00 = extabindex:0x81331B00; // type:object size:0xC scope:local hidden
@eti_81331B0C = extabindex:0x81331B0C; // type:object size:0xC scope:local hidden
@eti_81331B18 = extabindex:0x81331B18; // type:object size:0xC scope:local hidden
@eti_81331B24 = extabindex:0x81331B24; // type:object size:0xC scope:local hidden
@eti_81331B30 = extabindex:0x81331B30; // type:object size:0xC scope:local hidden
@eti_81331B3C = extabindex:0x81331B3C; // type:object size:0xC scope:local hidden
@eti_81331B48 = extabindex:0x81331B48; // type:object size:0xC scope:local hidden
@eti_81331B54 = extabindex:0x81331B54; // type:object size:0xC scope:local hidden
@eti_81331B60 = extabindex:0x81331B60; // type:object size:0xC scope:local hidden
@eti_81331B6C = extabindex:0x81331B6C; // type:object size:0xC scope:local hidden
@eti_81331B78 = extabindex:0x81331B78; // type:object size:0xC scope:local hidden
@eti_81331B84 = extabindex:0x81331B84; // type:object size:0xC scope:local hidden
@eti_81331B90 = extabindex:0x81331B90; // type:object size:0xC scope:local hidden
@eti_81331B9C = extabindex:0x81331B9C; // type:object size:0xC scope:local hidden
@eti_81331BA8 = extabindex:0x81331BA8; // type:object size:0xC scope:local hidden
@eti_81331BB4 = extabindex:0x81331BB4; // type:object size:0xC scope:local hidden
@eti_81331BC0 = extabindex:0x81331BC0; // type:object size:0xC scope:local hidden
@eti_81331BCC = extabindex:0x81331BCC; // type:object size:0xC scope:local hidden
@eti_81331BD8 = extabindex:0x81331BD8; // type:object size:0xC scope:local hidden
@eti_81331BE4 = extabindex:0x81331BE4; // type:object size:0xC scope:local hidden
@eti_81331BF0 = extabindex:0x81331BF0; // type:object size:0xC scope:local hidden
@eti_81331BFC = extabindex:0x81331BFC; // type:object size:0xC scope:local hidden
@eti_81331C08 = extabindex:0x81331C08; // type:object size:0xC scope:local hidden
@eti_81331C14 = extabindex:0x81331C14; // type:object size:0xC scope:local hidden
@eti_81331C20 = extabindex:0x81331C20; // type:object size:0xC scope:local hidden
@eti_81331C2C = extabindex:0x81331C2C; // type:object size:0xC scope:local hidden
@eti_81331C38 = extabindex:0x81331C38; // type:object size:0xC scope:local hidden
@eti_81331C44 = extabindex:0x81331C44; // type:object size:0xC scope:local hidden
@eti_81331C50 = extabindex:0x81331C50; // type:object size:0xC scope:local hidden
@eti_81331C5C = extabindex:0x81331C5C; // type:object size:0xC scope:local hidden
@eti_81331C68 = extabindex:0x81331C68; // type:object size:0xC scope:local hidden
@eti_81331C74 = extabindex:0x81331C74; // type:object size:0xC scope:local hidden
@eti_81331C80 = extabindex:0x81331C80; // type:object size:0xC scope:local hidden
@eti_81331C8C = extabindex:0x81331C8C; // type:object size:0xC scope:local hidden
@eti_81331C98 = extabindex:0x81331C98; // type:object size:0xC scope:local hidden
@eti_81331CA4 = extabindex:0x81331CA4; // type:object size:0xC scope:local hidden
@eti_81331CB0 = extabindex:0x81331CB0; // type:object size:0xC scope:local hidden
@87 = extabindex:0x81331CBC; // type:object size:0xC scope:local hidden
@98 = extabindex:0x81331CC8; // type:object size:0xC scope:local hidden
@129 = extabindex:0x81331CD4; // type:object size:0xC scope:local hidden
@147 = extabindex:0x81331CE0; // type:object size:0xC scope:local hidden
@eti_81331CEC = extabindex:0x81331CEC; // type:object size:0xC scope:local hidden
@eti_81331CF8 = extabindex:0x81331CF8; // type:object size:0xC scope:local hidden
@eti_81331D04 = extabindex:0x81331D04; // type:object size:0xC scope:local hidden
@eti_81331D10 = extabindex:0x81331D10; // type:object size:0xC scope:local hidden
@eti_81331D1C = extabindex:0x81331D1C; // type:object size:0xC scope:local hidden
@eti_81331D28 = extabindex:0x81331D28; // type:object size:0xC scope:local hidden
@eti_81331D34 = extabindex:0x81331D34; // type:object size:0xC scope:local hidden
@eti_81331D40 = extabindex:0x81331D40; // type:object size:0xC scope:local hidden
@eti_81331D4C = extabindex:0x81331D4C; // type:object size:0xC scope:local hidden
@eti_81331D58 = extabindex:0x81331D58; // type:object size:0xC scope:local hidden
@eti_81331D64 = extabindex:0x81331D64; // type:object size:0xC scope:local hidden
@eti_81331D70 = extabindex:0x81331D70; // type:object size:0xC scope:local hidden
@eti_81331D7C = extabindex:0x81331D7C; // type:object size:0xC scope:local hidden
@eti_81331D88 = extabindex:0x81331D88; // type:object size:0xC scope:local hidden
@eti_81331D94 = extabindex:0x81331D94; // type:object size:0xC scope:local hidden
@eti_81331DA0 = extabindex:0x81331DA0; // type:object size:0xC scope:local hidden
@eti_81331DAC = extabindex:0x81331DAC; // type:object size:0xC scope:local hidden
@eti_81331DB8 = extabindex:0x81331DB8; // type:object size:0xC scope:local hidden
@eti_81331DC4 = extabindex:0x81331DC4; // type:object size:0xC scope:local hidden
@eti_81331DD0 = extabindex:0x81331DD0; // type:object size:0xC scope:local hidden
@eti_81331DDC = extabindex:0x81331DDC; // type:object size:0xC scope:local hidden
@eti_81331DE8 = extabindex:0x81331DE8; // type:object size:0xC scope:local hidden
@eti_81331DF4 = extabindex:0x81331DF4; // type:object size:0xC scope:local hidden
@eti_81331E00 = extabindex:0x81331E00; // type:object size:0xC scope:local hidden
@eti_81331E0C = extabindex:0x81331E0C; // type:object size:0xC scope:local hidden
@eti_81331E18 = extabindex:0x81331E18; // type:object size:0xC scope:local hidden
@eti_81331E24 = extabindex:0x81331E24; // type:object size:0xC scope:local hidden
@eti_81331E30 = extabindex:0x81331E30; // type:object size:0xC scope:local hidden
@eti_81331E3C = extabindex:0x81331E3C; // type:object size:0xC scope:local hidden
@eti_81331E48 = extabindex:0x81331E48; // type:object size:0xC scope:local hidden
@eti_81331E54 = extabindex:0x81331E54; // type:object size:0xC scope:local hidden
@eti_81331E60 = extabindex:0x81331E60; // type:object size:0xC scope:local hidden
@eti_81331E6C = extabindex:0x81331E6C; // type:object size:0xC scope:local hidden
@eti_81331E78 = extabindex:0x81331E78; // type:object size:0xC scope:local hidden
@eti_81331E84 = extabindex:0x81331E84; // type:object size:0xC scope:local hidden
@eti_81331E90 = extabindex:0x81331E90; // type:object size:0xC scope:local hidden
@eti_81331E9C = extabindex:0x81331E9C; // type:object size:0xC scope:local hidden
@eti_81331EA8 = extabindex:0x81331EA8; // type:object size:0xC scope:local hidden
@eti_81331EB4 = extabindex:0x81331EB4; // type:object size:0xC scope:local hidden
@eti_81331EC0 = extabindex:0x81331EC0; // type:object size:0xC scope:local hidden
@eti_81331ECC = extabindex:0x81331ECC; // type:object size:0xC scope:local hidden
@eti_81331ED8 = extabindex:0x81331ED8; // type:object size:0xC scope:local hidden
@eti_81331EE4 = extabindex:0x81331EE4; // type:object size:0xC scope:local hidden
@eti_81331EF0 = extabindex:0x81331EF0; // type:object size:0xC scope:local hidden
@eti_81331EFC = extabindex:0x81331EFC; // type:object size:0xC scope:local hidden
@eti_81331F08 = extabindex:0x81331F08; // type:object size:0xC scope:local hidden
@eti_81331F14 = extabindex:0x81331F14; // type:object size:0xC scope:local hidden
@eti_81331F20 = extabindex:0x81331F20; // type:object size:0xC scope:local hidden
@eti_81331F2C = extabindex:0x81331F2C; // type:object size:0xC scope:local hidden
@eti_81331F38 = extabindex:0x81331F38; // type:object size:0xC scope:local hidden
@eti_81331F44 = extabindex:0x81331F44; // type:object size:0xC scope:local hidden
@eti_81331F50 = extabindex:0x81331F50; // type:object size:0xC scope:local hidden
@eti_81331F5C = extabindex:0x81331F5C; // type:object size:0xC scope:local hidden
@eti_81331F68 = extabindex:0x81331F68; // type:object size:0xC scope:local hidden
@eti_81331F74 = extabindex:0x81331F74; // type:object size:0xC scope:local hidden
@eti_81331F80 = extabindex:0x81331F80; // type:object size:0xC scope:local hidden
@eti_81331F8C = extabindex:0x81331F8C; // type:object size:0xC scope:local hidden
@eti_81331F98 = extabindex:0x81331F98; // type:object size:0xC scope:local hidden
@eti_81331FA4 = extabindex:0x81331FA4; // type:object size:0xC scope:local hidden
@eti_81331FB0 = extabindex:0x81331FB0; // type:object size:0xC scope:local hidden
@eti_81331FBC = extabindex:0x81331FBC; // type:object size:0xC scope:local hidden
@eti_81331FC8 = extabindex:0x81331FC8; // type:object size:0xC scope:local hidden
@eti_81331FD4 = extabindex:0x81331FD4; // type:object size:0xC scope:local hidden
@eti_81331FE0 = extabindex:0x81331FE0; // type:object size:0xC scope:local hidden
@eti_81331FEC = extabindex:0x81331FEC; // type:object size:0xC scope:local hidden
@eti_81331FF8 = extabindex:0x81331FF8; // type:object size:0xC scope:local hidden
@eti_81332004 = extabindex:0x81332004; // type:object size:0xC scope:local hidden
@eti_81332010 = extabindex:0x81332010; // type:object size:0xC scope:local hidden
@eti_8133201C = extabindex:0x8133201C; // type:object size:0xC scope:local hidden
@eti_81332028 = extabindex:0x81332028; // type:object size:0xC scope:local hidden
@eti_81332034 = extabindex:0x81332034; // type:object size:0xC scope:local hidden
@eti_81332040 = extabindex:0x81332040; // type:object size:0xC scope:local hidden
@eti_8133204C = extabindex:0x8133204C; // type:object size:0xC scope:local hidden
@eti_81332058 = extabindex:0x81332058; // type:object size:0xC scope:local hidden
@eti_81332064 = extabindex:0x81332064; // type:object size:0xC scope:local hidden
@eti_81332070 = extabindex:0x81332070; // type:object size:0xC scope:local hidden
@eti_8133207C = extabindex:0x8133207C; // type:object size:0xC scope:local hidden
@eti_81332088 = extabindex:0x81332088; // type:object size:0xC scope:local hidden
@eti_81332094 = extabindex:0x81332094; // type:object size:0xC scope:local hidden
@eti_813320A0 = extabindex:0x813320A0; // type:object size:0xC scope:local hidden
@eti_813320AC = extabindex:0x813320AC; // type:object size:0xC scope:local hidden
@eti_813320B8 = extabindex:0x813320B8; // type:object size:0xC scope:local hidden
@eti_813320C4 = extabindex:0x813320C4; // type:object size:0xC scope:local hidden
@eti_813320D0 = extabindex:0x813320D0; // type:object size:0xC scope:local hidden
@eti_813320DC = extabindex:0x813320DC; // type:object size:0xC scope:local hidden
@eti_813320E8 = extabindex:0x813320E8; // type:object size:0xC scope:local hidden
_eti_init_info = extabindex:0x813320F4; // type:object size:0x20 scope:global
Rvl_decode = .text:0x81332120; // type:function size:0x40
Rvl_decode_szs = .text:0x81332160; // type:function size:0x114
Rvl_decode_ash = .text:0x81332274; // type:function size:0x370
Rvl_decode_asr = .text:0x813325E4; // type:function size:0x564
RBRGetPicture = .text:0x81332B48; // type:function size:0x98
RBRGetPosRect = .text:0x81332BE0; // type:function size:0x44
__ct__Q33ipl6System3ArgFv = .text:0x81332C24; // type:function size:0x48
createRootHeap___Q23ipl6SystemFv = .text:0x81332C6C; // type:function size:0x1C8
createMem1AppHeap__Q23ipl6SystemFv = .text:0x81332E34; // type:function size:0x64
destroyMem1AppHeap__Q23ipl6SystemFv = .text:0x81332E98; // type:function size:0x64
createAppHeap___Q23ipl6SystemFv = .text:0x81332EFC; // type:function size:0x134
constructFontSub___Q23ipl6SystemFPv = .text:0x81333030; // type:function size:0x9C
loadFont___Q23ipl6SystemFv = .text:0x813330CC; // type:function size:0xE8
constructFont___Q23ipl6SystemFPv = .text:0x813331B4; // type:function size:0x84
constructSND___Q23ipl6SystemFPv = .text:0x81333238; // type:function size:0x74
loadFileZiDIC___Q13iplFP9ARCHandlePCc = .text:0x813332AC; // type:function size:0x6C scope:local
constructZiDIC___Q23ipl6SystemFPv = .text:0x81333318; // type:function size:0x134
resourceLoaded___Q23ipl6SystemFPv = .text:0x8133344C; // type:function size:0x34
libraryInitialized___Q23ipl6SystemFPv = .text:0x81333480; // type:function size:0x34
createFolders___Q23ipl6SystemFPv = .text:0x813334B4; // type:function size:0x178
requestCreateInstance__Q23ipl6SystemFPv = .text:0x8133362C; // type:function size:0x1C
loadResource___Q23ipl6SystemFPv = .text:0x81333648; // type:function size:0x3DC
createAfter___Q23ipl6SystemFPv = .text:0x81333A24; // type:function size:0x1E8
createLibManager___Q23ipl6SystemFv = .text:0x81333C0C; // type:function size:0xF4
stopReceiveSchedule__Q23ipl6SystemFv = .text:0x81333D00; // type:function size:0x38
isPostmanResumed__Q23ipl6SystemFv = .text:0x81333D38; // type:function size:0x2C
startReceiveSchedule__Q23ipl6SystemFv = .text:0x81333D64; // type:function size:0x38
getUsbEtherMacAddr__Q23ipl6SystemFv = .text:0x81333D9C; // type:function size:0x38
reloadDownloadTask__Q23ipl6SystemFv = .text:0x81333DD4; // type:function size:0x38
receiveImmediately__Q23ipl6SystemFv = .text:0x81333E0C; // type:function size:0x38
isReceiveScheduleStopped__Q23ipl6SystemFv = .text:0x81333E44; // type:function size:0x5C
setCurrentHeap__Q23ipl6SystemFPQ23EGG4Heap = .text:0x81333EA0; // type:function size:0x54
cbThreadSwitch__Q23ipl6SystemFP8OSThreadP8OSThread = .text:0x81333EF4; // type:function size:0x1C
iplSystem_81333E98 = .text:0x81333F10; // type:function size:0x48 scope:local
checkNandOverFlowFlagAsync__Q23ipl6SystemFv = .text:0x81333F58; // type:function size:0x20
setNWC24RegistEnd__Q23ipl6SystemFl = .text:0x81333F78; // type:function size:0x44
resetNWC24Regist__Q23ipl6SystemFv = .text:0x81333FBC; // type:function size:0x18
processNWC24Regist__Q23ipl6SystemFv = .text:0x81333FD4; // type:function size:0xB0
init__Q23ipl6SystemFiPPc = .text:0x81334084; // type:function size:0xABC
__dt__Q34nw4r2ut5ColorFv = .text:0x81334B40; // type:function size:0x40 scope:weak
isResetAcceptable__Q23ipl6SystemFv = .text:0x81334B80; // type:function size:0x18
run__Q23ipl6SystemFv = .text:0x81334B98; // type:function size:0x3E4
err_run__Q23ipl6SystemFv = .text:0x81334F7C; // type:function size:0x244
backup_run__Q23ipl6SystemFv = .text:0x813351C0; // type:function size:0x1F8
reset_run__Q23ipl6SystemFv = .text:0x813353B8; // type:function size:0x218
warning_run__Q23ipl6SystemFv = .text:0x813355D0; // type:function size:0x2C0
reinit__Q23ipl6SystemFv = .text:0x81335890; // type:function size:0x10
cancelThread__Q23ipl6SystemFv = .text:0x813358A0; // type:function size:0xE8
getProjectionRect__Q23ipl6SystemFPQ34nw4r2ut4Rect = .text:0x81335988; // type:function size:0x34
getProjectionRect4x3__Q23ipl6SystemFPQ34nw4r2ut4Rect = .text:0x813359BC; // type:function size:0x24
getProjectionRect16x9__Q23ipl6SystemFPQ34nw4r2ut4Rect = .text:0x813359E0; // type:function size:0x24
getRenderModeObj__Q23ipl6SystemFv = .text:0x81335A04; // type:function size:0x14
getMasterController__Q23ipl6SystemFv = .text:0x81335A18; // type:function size:0x10
getYoungController__Q23ipl6SystemFv = .text:0x81335A28; // type:function size:0x10
getController__Q23ipl6SystemFi = .text:0x81335A38; // type:function size:0x14
getRndm__Q23ipl6SystemFv = .text:0x81335A4C; // type:function size:0x10
getLanguage__Q23ipl6SystemFv = .text:0x81335A5C; // type:function size:0xA0
getRegion__Q23ipl6SystemFv = .text:0x81335AFC; // type:function size:0x68
getFont__Q23ipl6SystemFv = .text:0x81335B64; // type:function size:0x24
setToday___Q23ipl6SystemFv = .text:0x81335B88; // type:function size:0x6C
getBootArg__Q23ipl6SystemFiPPc = .text:0x81335BF4; // type:function size:0x100
onOutOfLength__Q29textinput13EventObserverFv = .text:0x81335CF4; // type:function size:0x10
onCancel__Q29textinput13EventObserverFv = .text:0x81335D04; // type:function size:0x10
onOK__Q29textinput13EventObserverFv = .text:0x81335D14; // type:function size:0xC
onSE__Q29textinput13EventObserverFQ39textinput5sound2SE = .text:0x81335D20; // type:function size:0x4
onEvent__Q29textinput13EventObserverFPQ34nw4r3lyt4PaneUl = .text:0x81335D24; // type:function size:0x4
onCommand__Q29textinput13EventObserverFQ39textinput15CommandReceiver13INPUT_COMMANDPv = .text:0x81335D28; // type:function size:0x4
onInput__Q29textinput13EventObserverFQ39textinput15CommandReceiver13INPUT_COMMANDPv = .text:0x81335D2C; // type:function size:0x4
__sinit_\iplSystem_cpp = .text:0x81335D30; // type:function size:0xC scope:weak
read__Q33ipl10controller4BaseFv = .text:0x81335D3C; // type:function size:0x310
isValidBtn__Q33ipl10controller9InterfaceCFv = .text:0x8133604C; // type:function size:0x8
downTrg__Q33ipl10controller9InterfaceCFUl = .text:0x81336054; // type:function size:0x8
pinch__Q33ipl10controller9InterfaceCFv = .text:0x8133605C; // type:function size:0x8
down__Q33ipl10controller9InterfaceCFUl = .text:0x81336064; // type:function size:0x8
getKPADStatus__Q33ipl10controller9InterfaceCFv = .text:0x8133606C; // type:function size:0x8
decide__Q33ipl10controller4BaseCFv = .text:0x81336074; // type:function size:0x14
rumble__Q33ipl10controller4BaseFi = .text:0x81336088; // type:function size:0x64
cancelRumbling__Q33ipl10controller4BaseFv = .text:0x813360EC; // type:function size:0x50
read__Q33ipl10controller10RevolutionFv = .text:0x8133613C; // type:function size:0x148
isValidDpd__Q33ipl10controller10RevolutionCFv = .text:0x81336284; // type:function size:0x54
isValidBtn__Q33ipl10controller10RevolutionCFv = .text:0x813362D8; // type:function size:0x34
down__Q33ipl10controller10RevolutionCFUl = .text:0x8133630C; // type:function size:0x6C
getDpdProjectionPos__Q33ipl10controller10RevolutionCFv = .text:0x81336378; // type:function size:0x120
__ct__Q34nw4r2ut4RectFv = .text:0x81336498; // type:function size:0x18
set__Q33ipl4math4VEC2Fff = .text:0x813364B0; // type:function size:0xC
__ct__Q33ipl10controller7ClassicFiR10KPADStatus = .text:0x813364BC; // type:function size:0x9C
__dt__Q33ipl10controller4BaseFv = .text:0x81336558; // type:function size:0x40
__dt__Q33ipl10controller10RevolutionFv = .text:0x81336598; // type:function size:0x40
__ct__Q33ipl4math4VEC2Fff = .text:0x813365D8; // type:function size:0xC
read__Q33ipl10controller7ClassicFv = .text:0x813365E4; // type:function size:0x16C
getClassicHoldFlag__Q33ipl10controller7ClassicCFv = .text:0x81336750; // type:function size:0xC
abs_clamp<f>__Q23ipl4mathFRCfRCf_f = .text:0x8133675C; // type:function size:0x24
getHorizon__Q33ipl10controller7ClassicCFv = .text:0x81336780; // type:function size:0x64
getDpdPos__Q33ipl10controller7ClassicCFv = .text:0x813367E4; // type:function size:0x7C
__as__Q33ipl4math4VEC2FRCQ33ipl4math4VEC2 = .text:0x81336860; // type:function size:0x14
getDpdProjectionPos__Q33ipl10controller7ClassicCFv = .text:0x81336874; // type:function size:0x174
down__Q33ipl10controller6MasterCFUl = .text:0x813369E8; // type:function size:0x40
downTrg__Q33ipl10controller6MasterCFUl = .text:0x81336A28; // type:function size:0x40
upTrg__Q33ipl10controller6MasterCFUl = .text:0x81336A68; // type:function size:0x40
upTrg__Q33ipl10controller9InterfaceCFUl = .text:0x81336AA8; // type:function size:0x8
repeat__Q33ipl10controller6MasterCFUl = .text:0x81336AB0; // type:function size:0x40
repeat__Q33ipl10controller9InterfaceCFUl = .text:0x81336AF0; // type:function size:0x8
decide__Q33ipl10controller6MasterCFv = .text:0x81336AF8; // type:function size:0x8C
setForceInvalid__Q33ipl10controller6MasterFb = .text:0x81336B84; // type:function size:0x70
call__Q33ipl10controller6MasterCFUlMQ33ipl10controller9InterfaceFPCvPCvUl_b = .text:0x81336BF4; // type:function size:0x94
read__Q33ipl10controller9InterfaceFv = .text:0x81336C88; // type:function size:0x4
getSubStickY__Q33ipl10controller9InterfaceCFv = .text:0x81336C8C; // type:function size:0x8
getSubStickX__Q33ipl10controller9InterfaceCFv = .text:0x81336C94; // type:function size:0x8
